ELEM_POINT_ID,CODE,NOM,GENRE,GENRE_DESC,CATEGORIE,CATEGORIE_DESC,SOUS_CATEGORIE,SOUS_CATEGORIE_DESC,CODE_PARENT,CODE_PARENT_DESC,ADR_SECTEUR,BIEN_REFERENCE,GENRE_BOTA,ESPECE,VARIETE,STADEDEDEVELOPPEMENT,EQUIPE,REMARQUES,ANNEEDEPLANTATION,RAISONDEPLANTATION,TRAITEMENTCHENILLES,COURRIER,IDENTIFIANTPLU,TYPEIMPLANTATIONPLU,INTITULEPROTECTIONPLU,ANNEEABATTAGE,ESSOUCHEMENT,DIAMETREARBRE,CAUSEABATTAGE,COLLECTIVITE,GeoJSON
34794,ESP36277,ESP36277,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36277,Malus,sieboldii,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72950166189422,45.1733787576226]}"
34793,ESP36276,ESP36276,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36276,Cercis,siliquastrum,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72954462373623,45.1734178317472]}"
34792,ESP36275,ESP36275,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36275,Cercis,siliquastrum,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72926102690981,45.173384994481]}"
34791,ESP36274,ESP36274,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36274,Acer,ginnala,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72913981421102,45.1734139472618]}"
34790,ESP36273,ESP36273,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36273,Pyrus,amygdaliformis,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72940300417452,45.173405168143]}"
34789,ESP36272,ESP36272,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36272,Malus,sieboldii,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72930639827177,45.1734300259897]}"
34788,ESP36271,ESP36271,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36271,Pyrus,amygdaliformis,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72921399151026,45.1734537812163]}"
34787,ESP36270,ESP36270,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36270,Malus,sieboldii,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72912021672924,45.1734785714252]}"
34786,ESP36269,ESP36269,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36269,Prunus,subhirtella,Autumnalis,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72913901704278,45.1735162166281]}"
34785,ESP36268,ESP36268,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36268,Prunus,serrulata,Sunset boulevard,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72920483601362,45.1735442203411]}"
34784,ESP36267,ESP36267,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36267,Prunus,serrulata,Pandora,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72912932136559,45.1735655679802]}"
34783,ESP36266,ESP36266,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36266,Malus,sieboldii,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72902148711496,45.1735034796398]}"
34782,ESP36265,ESP36265,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36265,Malus,sieboldii,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72892780756196,45.1735302723264]}"
34781,ESP36264,ESP36264,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36264,Acer,campestre,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72903580959938,45.1735512561196]}"
34780,ESP36263,ESP36263,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36263,Cercis,siliquastrum,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.728941986885,45.1735750448643]}"
34779,ESP36262,ESP36262,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36262,Sorbus,torminalis,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72894259361933,45.1734687702295]}"
34778,ESP36261,ESP36261,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36261,Pyrus,amygdaliformis,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72856724117984,45.1736295866654]}"
34777,ESP36260,ESP36260,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36260,Pyrus,amygdaliformis,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72848863635282,45.1736530124152]}"
34776,ESP36259,ESP36259,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36259,Malus,sieboldii,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72837991691448,45.1736839222057]}"
34775,ESP36258,ESP36258,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36258,Acer,buergerianum,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72884344885026,45.1735593489491]}"
34774,ESP36257,ESP36257,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36257,Pyrus,amygdaliformis,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72876365947424,45.1735727785775]}"
34773,ESP36256,ESP36256,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36256,Prunus,subhirtella,Autumnalis,Arbre adulte,,,1982,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.7288069022569,45.1736549518131]}"
34772,ESP36255,ESP36255,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36255,Prunus,serrulata,Pandora,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72891626432251,45.1736821686533]}"
34771,ESP36254,ESP36254,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36254,,,,,,,2017,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72881641671134,45.1737133686628]}"
34770,ESP36253,ESP36253,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36253,,,,,,,2015,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72872001272967,45.1737424816139]}"
34769,ESP36252,ESP36252,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36252,,,,,,,2015,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72866506092586,45.1737417861643]}"
34768,ESP36251,ESP36251,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36251,Acer,ginnala,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72863233346268,45.1737613620402]}"
34767,ESP36250,ESP36250,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36250,Acer,buergerianum,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.728599551982,45.1737202907087]}"
34766,ESP36249,ESP36249,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36249,Cercis,siliquastrum,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72849290826182,45.1737501486891]}"
34765,ESP36248,ESP36248,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36248,Cornus,mas,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72841656603285,45.1737690094282]}"
34764,ESP36247,ESP36247,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR36247,Fraxinus,ornus,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72850291188032,45.1737965244499]}"
24644,ESP27223,ESP27223,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR27223,Carpinus,betulus,,Arbre adulte,,,1982,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.72803903581654,45.1739516699104]}"
28298,ESP27182,ESP27182,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR27182,Acer,saccharinum,,Arbre adulte,,,1982,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.72761511355978,45.174110024193]}"
20931,ESP26252,ESP26252,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR26252,Pinus,nigra,Austriaca,Arbre adulte,,,1982,,Moyenne,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.72698809326574,45.1743321003929]}"
13629,ESP25920,ESP25920,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR25920,Pinus,nigra,Austriaca,Arbre adulte,,,1982,,Moyenne,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.72939135286598,45.1735579717054]}"
20934,ESP25853,ESP25853,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR25853,Acer,pseudoplatanus,,Arbre adulte,,,1982,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.73170796611628,45.1731599485038]}"
20929,ESP25852,ESP25852,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR25852,Pinus,nigra,Austriaca,Arbre adulte,,,1982,,Moyenne,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.72750478584767,45.1741331683782]}"
17211,ESP25343,ESP25343,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR25343,Acer,pseudoplatanus,,Arbre adulte,,,1982,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.72946320455532,45.1735404798319]}"
9826,ESP24663,ESP24663,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR24663,Acer,saccharinum,,Arbre adulte,,,1982,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.72767467762482,45.1740911242403]}"
13628,ESP23625,ESP23625,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR23625,Carpinus,betulus,,Arbre adulte,,,1982,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.7288828373936,45.1736945426327]}"
24639,ESP22327,ESP22327,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR22327,Acer,pseudoplatanus,,Arbre adulte,,,1982,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.73148652881372,45.173138148294]}"
34022,ESP35405,ESP35405,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35405,Quercus,cerris,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72582909343904,45.1744964342389]}"
34021,ESP35404,ESP35404,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35404,Acer,monspessulanum,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72578398272221,45.1745103071342]}"
34003,ESP35403,ESP35403,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35403,Acer,platanoides,Eurostar,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72573865729799,45.1745196677946]}"
34002,ESP35402,ESP35402,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35402,Quercus,robur,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72565570457913,45.1745547693594]}"
34001,ESP35401,ESP35401,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35401,Amélanchier,ovalis,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72553886125367,45.174571102425]}"
34162,ESP35645,ESP35645,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35645,Cercis,siliquastrum,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72839560782937,45.173827400523]}"
34161,ESP35644,ESP35644,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35644,Acer,ginnala,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72831316549294,45.1738446522393]}"
34160,ESP35643,ESP35643,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35643,Cornus,mas,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72823104649714,45.1738240535488]}"
34159,ESP35642,ESP35642,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35642,Cercis,siliquastrum,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72821391780752,45.1738735818925]}"
34158,ESP35641,ESP35641,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35641,Sorbus,torminalis,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72822877768347,45.1738880140532]}"
34153,ESP35636,ESP35636,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35636,Amélanchier,ovalis,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72779039575728,45.1737555919954]}"
34152,ESP35635,ESP35635,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35635,Amélanchier,ovalis,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72776233171429,45.1737716499997]}"
34151,ESP35634,ESP35634,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35634,Cornus,mas,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72786042211149,45.173775469132]}"
34150,ESP35633,ESP35633,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35633,Acer,ginnala,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72787750855902,45.1737916057951]}"
34149,ESP35632,ESP35632,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35632,Sorbus,torminalis,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72781936624458,45.1738156903418]}"
34148,ESP35631,ESP35631,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35631,Pyrus,amygdaliformis,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.7278902104847,45.1738413190356]}"
34147,ESP35630,ESP35630,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35630,Malus,sieboldii,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72778694150633,45.1738772512095]}"
34146,ESP35629,ESP35629,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35629,Cornus,mas,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72801268161635,45.173888802008]}"
34145,ESP35628,ESP35628,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35628,Acer,campestre,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72807927096233,45.1739164556396]}"
34144,ESP35627,ESP35627,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35627,Corylus,avellana,,Arbre adulte,,,1982,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72809550877289,45.1739376140729]}"
34143,ESP35626,ESP35626,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35626,Acer,campestre,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72800005674819,45.1739475108406]}"
34142,ESP35625,ESP35625,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35625,Prunus,serrulata,Sunset boulevard,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72782661234682,45.1739960631178]}"
34141,ESP35624,ESP35624,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35624,Corylus,avellana,,,,,2015,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72773992948357,45.1740417380297]}"
34140,ESP35623,ESP35623,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35623,Corylus,avellana,,,,,2015,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72776081106236,45.1740555454951]}"
34139,ESP35622,ESP35622,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35622,Corylus,avellana,,,,,2015,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72772381307721,45.1740609441477]}"
34138,ESP35621,ESP35621,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35621,Corylus,avellana,,,,,2015,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72767603962298,45.1740635879084]}"
34137,ESP35620,ESP35620,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35620,Alnus,spaethii,,Arbre adulte,,,1982,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72758834004575,45.1740995568797]}"
34136,ESP35619,ESP35619,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35619,Alnus,glutinosa,,Arbre adulte,,,1982,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72756222489386,45.1741099664751]}"
34135,ESP35618,ESP35618,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35618,Alnus,spaethii,,Arbre adulte,,,1982,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72753702974011,45.174117342597]}"
34134,ESP35617,ESP35617,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35617,Alnus,glutinosa,,Arbre adulte,,,1982,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72750601720112,45.1741143168372]}"
34133,ESP35616,ESP35616,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35616,Acer,campestre,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72747161104818,45.1741294412227]}"
34132,ESP35615,ESP35615,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35615,Prunus,subhirtella,Autumnalis,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72766463355454,45.1740028756314]}"
34131,ESP35614,ESP35614,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35614,Prunus,serrulata,Pandora,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72770870213596,45.1740342001111]}"
34130,ESP35613,ESP35613,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35613,Pyrus,amygdaliformis,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72765445881065,45.1739233118089]}"
34129,ESP35612,ESP35612,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35612,Pyrus,amygdaliformis,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72756328333292,45.173953340455]}"
34128,ESP35611,ESP35611,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35611,Malus,sieboldii,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.727469981315,45.1739834196769]}"
34127,ESP35610,ESP35610,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35610,Pyrus,amygdaliformis,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.7273790562599,45.1740187124258]}"
34126,ESP35609,ESP35609,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35609,Malus,sieboldii,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72729443883312,45.174052349095]}"
34125,ESP35608,ESP35608,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35608,Malus,sieboldii,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72720479158427,45.1740921285967]}"
34124,ESP35607,ESP35607,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1091,Voie E O cote voie ferree,4,AR35607,Malus,sieboldii,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72710721118694,45.1741441431685]}"
